CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
AT-27,,AT-31,,CP03ISSM-SBD11-01-MOPAK0000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00012,40.35945,-70.88528,,0,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-SBD11-02-HYDGN0000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00013,40.35945,-70.88528,,0,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-SBD11-06-METBKA000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,N00756,40.35945,-70.88528,,-3,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-SBD12-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00019,40.35945,-70.88528,,0,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-SBD12-03-HYDGN0000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00014,40.35945,-70.88528,,0,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-SBD12-04-PCO2AA000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-PCO2AA-34231,40.35945,-70.88528,,0,97,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFC31-00-CPMENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00029,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD35-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00034,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD35-01-ADCPTF000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-ADCPTF-20530,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD35-02-PRESFB000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-PRESFB-01352,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD35-04-VELPTA000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,A01072,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD35-05-PCO2WB000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-PCO2WB-C0069,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD35-06-PHSEND000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-PHSEND-P0157,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD37-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00035,40.36472,-70.88837,,91.5,96,nominal_depth
