OOIBARCODE,Manufacturer,Manufacturer's Serial No./Other Identifier,Tag Date,Organization,Tag
ATOSU-58332-00007,Wet Labs,ACS-223,N/A,UW,N/A
ATOSU-58336-00008,Sunburst Sensors,C0117,N/A,UW,N/A
ATOSU-58337-00011,Sunburst Sensors,P0153,N/A,UW,N/A
ATOSU-58337-00012,Sunburst Sensors,P0154,N/A,UW,N/A
ATOSU-58341-00008,SATLANTIC,SENSOR: 251,N/A,UW,N/A
ATOSU-63259-00001,Kongsberg Underwater Technology Inc,28367,20140523,UW,N/A
ATOSU-63259-00002,Kongsberg Underwater Technology Inc,4,N/A,UW,N/A
ATOSU-63259-00003,Kongsberg Underwater Technology Inc,5,N/A,UW,N/A
ATOSU-66662-00013,SEA-BIRD ELECTRONICS,16-50112,N/A,UW,N/A
ATOSU-66662-00014,SEA-BIRD ELECTRONICS,16-50113,N/A,UW,N/A
ATOSU-68020-00008,SATLANTIC,625,N/A,UW,N/A
ATOSU-70114-00008,Nortek USA,AQS-12692,20150701,UW,N/A
ATSOO-67669-00001,Juniper,E0791,20110817,UW,N/A
ATSOO-67669-00002,Juniper,E0851,20110817,UW,N/A
ATSOO-67670-00001,Juniper,GX0211200352,20110722,UW,N/A
ATSOO-67670-00002,Juniper,GX0211200433,20110722,UW,N/A
ATSOO-67671-00001,Juniper,515885,20110817,UW,N/A
ATSOO-67671-00002,Juniper,515885,20110817,UW,N/A
ATSOO-67672-00001,EXFO,619544,20111227,UW,N/A
ATSOO-67672-00002,EXFO,619540,20111227,UW,N/A
ATSOO-67673-00001,APPLE,HOO281V32OH,20100719,UW,N/A
ATSOO-69549-0001A,Sound Ocean Systems Inc.,TBD,20140810,UW,N/A
ATSOO-69549-00001,Sound Ocean Systems Inc,TBD,20140810,UW,N/A
ATSOO-69553-00001,L-3,N/A,20140930,UW,N/A
ATSOO-69555-00001,L-3,N/A,20140930,UW,N/A
ATSOO-69556-00001,L-3,N/A,20140930,UW,N/A
ATSOO-69819-00001,GenTech Scientific,272BA12384,20141014,UW,1321855
ATSOO-69994-00001,Aberdeen,AB1846532,20121030,UW,N/A
ATSOO-69994-00002,Aberdeen,AB1850778,20140701,UW,N/A
ATSOO-70145-00001,Agilent,CN22808982,20120514,UW,N/A
ATSOO-70147-00001,Metrohm,1865001006139,20120515,UW,N/A
ATSOO-70148-00001,Metrohm,1848001017384,20120515,UW,N/A
ATSOO-70148-00002,Metrohm,590130,20120905,UW,N/A
ATSOO-70232-00001,RSN,N/A,20140808,UW,N/A
ATSOO-70232-0001A,L-3,N/A,20150808,UW,N/A
ATSOO-70232-0001B,L-3,N/A,20150808,UW,N/A
ATSOO-70232-0001C,L-3,N/A,20150808,UW,N/A
ATSOO-70232-0001D,L-3,N/A,20150808,UW,N/A
ATSOO-70232-0001E,L-3,N/A,20150808,UW,N/A
ATSOO-70232-0001F,L-3,N/A,20150808,UW,N/A
ATSOO-70232-0001G,L-3,N/A,20150808,UW,N/A
ATSOO-70232-0001H,L-3,N/A,20150808,UW,N/A
ATSOO-70232-0001J,L-3,N/A,20150808,UW,N/A
ATSOO-70233-00001,JDSU,JDSU T-BERD 6000,20120215,UW,N/A
ATSOO-70416-00001,Alber,CRT056-12-3849,20121022,UW,N/A
ATSOO-70419-00001,Tucker,,20121220,UW,N/A
ATSOO-70420-00001,UCSD,,20130301,UW,N/A
ATSOO-70421-00001,,UW1,20130715,UW,N/A
ATSOO-70421-00002,,UW2,20130715,UW,N/A
ATSOO-70422-00001,L3,1,20120921,UW,N/A
ATSOO-70422-00002,L3,2,20120921,UW,N/A
ATSOO-70422-00003,L3,3,20120921,UW,N/A
ATSOO-70422-00004,L3,4,20120921,UW,N/A
ATSOO-70526-00001,Dell,50STGX1,20130617,UW,N/A
ATSOO-70526-00002,Dell,HFW4FX1,20130617,UW,N/A
ATSOO-70527-00001,Juniper,LX0213163823,20130620,UW,N/A
ATSOO-70539-00001,Anixter,21838,20130916,UW,N/A
ATSOO-70542-00001,Canadian Scientific Submersible Facility,N/A,20130423,UW,N/A
ATOSU-67977-00007,SEA-BIRD ELECTRONICS,5277187-0138/TAG#: 116117,20140128,UW,N/A
ATOSU-58346-00008,FALMOUTH SCIENTIFIC,1131/TAG#: 116118,20140128,UW,N/A
ATOSU-58336-00007,Wet Labs,3398/TAG#:116119,20140128,UW,N/A
Waiting for AT Number Assignment,Wet Labs,3400/TAG#:116120,20140128,UW,N/A
ATOSU-58336-00007,Sunburst Sensors,C0116,N/A,,
Waiting for AT Number Assignment,Deep Water Bouyancy,N/A,20140905,,
Waiting for AT Number Assignment,Deep Water Bouyancy,N/A,20140905,,
Waiting for AT Number Assignment,Deep Water Bouyancy,N/A,20140730,,
N00125,Wet Labs,WLP-005,20140801,,
N00124,Wet Labs,WLP-004,20140801,,
N00123,Wet Labs,WLP-003,20140616,,
N00122,Wet Labs,WLP-002,20140630,,
N00121,Wet Labs,WLP-001,20130630,,
,Sound Ocean Systems Inc,TBD,20140630,,
,TBD,TBD,20140630,,
,OSU Constructed,n/a,20130630,,
,OSU Constructed,n/a,20130630,,
,OSU Constructed,N/A,20140531,,
,Seattle Marine & Fishing Supply,N/A,20140510,,
,Portland Container,N/A,20140207,,
,Portland Container,N/A,20140207,,
,OSU Constructed,N/A,20140531,,
,OSU Constructed,N/A,20140531,,
,OSU Constructed,N/A,20140531,,
,OSU Constructed,N/A,20140630,,
,Kongsberg Underwater Technology Inc,n/a,20130716,,
,Kongsberg Underwater Technology Inc,n/a,20130716,,
,OSU Constructed,N/A,20140630,,
,OSU Constructed,N/A,20140630,,
,CanDoo Tents & More LLC,N/A,20140703,,
,OSU Constructed,N/A,20150430,,
,EdgeTech,ETN46940,20130904,,
,EdgeTech,ETN 46748,20131001,,
,Sunburst Sensors,C0119,20150701,,
,Sunburst Sensors,C0118,20150701,,
,Wet Labs,ACS-137,20130630,,
,SEA-BIRD ELECTRONICS,4974683-0308,20130630,,
,EdgeTech,"48896, 48897",20140603,,
,EdgeTech,"48809, 48895",20140603,,
,EdgeTech,"48807, 48808",20140603,,
,Reel-O-Matic,2-9903-D14,20140430,,
,Teledyne Oil and Gas,1069483-112,20140708,,
,Teledyne Oil and Gas,1069483-111,20140708,,
,Teledyne Benthos,60649,20130709,,
,EdgeTech,48476,20140307,,
,EdgeTech,48393,20140221,,
,EdgeTech,48311,20140221,,
,EdgeTech,43894,20140221,,
,Ocean Sonics,1250,20130321,,
,Ocean Sonics,1249,20130321,,
,Ocean Sonics,1248,20130321,,
,Wet Labs,BBFL2W-1084,20130630,,
,Wet Labs,845,20150427,,
,Wet Labs,844,20150630,,
,Wet Labs,826,20150427,,
,Bluefin Robotics,722,20130901,,
,Bluefin Robotics,721,20130901,,
,Nortek USA,26236,20130709,,
,Smith Berger Marine Inc,21744,20141007,,
,Satlantic,337,20130630,,
,Satlantic,237,20130709,,
,Aanderaa Instruments,209,20130726,,
N00417,Kongsberg Underwater Technology Inc,113,20140918,,
,Kongsberg Underwater Technology Inc,112,20140802,,
,Kongsberg Underwater Technology Inc,111,20140802,,
,Kongsberg Underwater Technology Inc,110,20140802,,
N00419,Kongsberg Underwater Technology Inc,109,20140802,,
,Kongsberg Underwater Technology Inc,105,20131107,,
,Kongsberg Underwater Technology Inc,100,20130625,,
,Bluefin Robotics,67,20140619,,
,Bluefin Robotics,57,20130830,,
,Wet Labs,ACS-221,20150701,,
,AXYS Technologies,6291,20150701,,
,AXYS Technologies,6281,20150701,,
,AXYS Technologies,6311,20150701,,
,AXYS Technologies,6321,20150701,,
,SEA-BIRD ELECTRONICS,16-50114,20150701,,
,SEA-BIRD ELECTRONICS,16-50117,20150701,,
,Satlantic,294,20150701,,
,Satlantic,295,20150701,,
,Satlantic,296,20150701,,
,Satlantic,297,20150701,,
,Satlantic,298,20150701,,
,PRO-OCEANUS,35-256-50A,20150701,,
,PRO-OCEANUS,35-257-50A,20150701,,
,PRO-OCEANUS,35-258-50A,20150701,,
,PRO-OCEANUS,35-259-50A,20150701,,
,Wet Labs,1290,20150701,,
,Wet Labs,1291,20150701,,
,Wet Labs,1303,20150701,,
,Aanderaa Instruments,477,20150701,,
,Aanderaa Instruments,478,20150701,,
,Aanderaa Instruments,479,20150701,,
,Aanderaa Instruments,480,20150701,,
,Aanderaa Instruments,482,20150701,,
,Aanderaa Instruments,483,20150701,,
,Aanderaa Instruments,484,20150701,,
,Aanderaa Instruments,485,20150701,,
,Satlantic,625,20150701,,
,Wet Labs,1289,20150701,,
,SEA-BIRD ELECTRONICS,16-50112,20150701,,
,SEA-BIRD ELECTRONICS,16-50113,20150701,,
,RJH Enterprises Inc,2,20150203,,
,MacArtney,1,20140807,,
,Mooring Systems Inc.,1,20131001,,
,Caterpiller,68Y01426,19970430,,
N00126,Wet Labs,WLP-006,20140929,,
,Nortek AS,P27135-9,20140527,,
,Nortek AS,P27135-8,20140527,,
,Nortek AS,P27135-7,20140527,,
,Nortek AS,P27135-6,20140527,,
,Nortek AS,P27135-5,20140527,,
,Nortek AS,P27135-4,20140527,,
,Nortek AS,P27135-3,20140527,,
,Nortek AS,P27135-2,20140527,,
,Nortek AS,P27135-10,20140527,,
,Nortek AS,P27135-1,20140527,,
,Sunburst Sensors,P0144,20140711,,
,Sunburst Sensors,P0143,20140722,,
N00502,Sunburst Sensors,P0142,20140711,,
N00501,Sunburst Sensors,P0141,20140722,,
,,N/A,,,
,ENGINEERED SYNTACTIC SYSTEMS,CG-SIO-0006,20140320,,
,ENGINEERED SYNTACTIC SYSTEMS,CG-SIO-0005,20140320,,
,ENGINEERED SYNTACTIC SYSTEMS,CG-SIO-0004,20140320,,
,SIO MACHINE SHOP,11,20140415,,
,SIO MACHINE SHOP,10,20140415,,
,XEOS TECHNOLOGIES,300234061726780,,,
,XEOS TECHNOLOGIES,300234061720790,,,
,XEOS TECHNOLOGIES,300234061159410,,,
,XEOS TECHNOLOGIES,300234061159400,,,
,XEOS TECHNOLOGIES,300234061157400,,,
,XEOS TECHNOLOGIES,300234061157390,,,
,XEOS TECHNOLOGIES,300234061156410,,,
,XEOS TECHNOLOGIES,300234061155390,,,
,XEOS TECHNOLOGIES,300234061153420,,,
,XEOS TECHNOLOGIES,300234061151420,,,
,XEOS TECHNOLOGIES,300234060647190,,,
,XEOS TECHNOLOGIES,300234060647160,,,
,XEOS TECHNOLOGIES,300234060646500,,,
,XEOS TECHNOLOGIES,300234060641300,,,
,XEOS TECHNOLOGIES,300234060546880,,,
,XEOS TECHNOLOGIES,300034012094780,,,
,XEOS TECHNOLOGIES,300034012093770,,,
,ELECTROCHEM,1400017,,,
,ELECTROCHEM,1400016,,,
,ELECTROCHEM,1400015,,,
,ELECTROCHEM,1400014,,,
,ELECTROCHEM,1400013,,,
,ELECTROCHEM,1400012,,,
,ELECTROCHEM,1400011,,,
,ELECTROCHEM,1400011,,,
,ELECTROCHEM,1400011,,,
,ELECTROCHEM,1400010,,,
,ELECTROCHEM,1400010,,,
,ELECTROCHEM,1400010,,,
,ELECTROCHEM,1400009,,,
,ELECTROCHEM,1400009,,,
,ELECTROCHEM,1400009,,,
,ELECTROCHEM,1400008,,,
,ELECTROCHEM,1400008,,,
,ELECTROCHEM,1400008,,,
,ELECTROCHEM,1400007,,,
,ELECTROCHEM,1400007,,,
,ELECTROCHEM,1400007,,,
,ELECTROCHEM,1400006,,,
,ELECTROCHEM,1400006,,,
,ELECTROCHEM,1400006,,,
,ELECTROCHEM,1400005,,,
,ELECTROCHEM,1400005,,,
,ELECTROCHEM,1400005,,,
,ELECTROCHEM,1400004,,,
,ELECTROCHEM,1400004,,,
,ELECTROCHEM,1400004,,,
,ELECTROCHEM,1400003,,,
,ELECTROCHEM,1400003,,,
,ELECTROCHEM,1400003,,,
,ELECTROCHEM,1400002,,,
,ELECTROCHEM,1400002,,,
,ELECTROCHEM,1400002,,,
,ELECTROCHEM,1400001,,,
,ELECTROCHEM,1400001,,,
,ELECTROCHEM,1400001,,,
,ELECTROCHEM,1300007,,,
,ELECTROCHEM,1300006,,,
,ELECTROCHEM,1300005,,,
,ELECTROCHEM,1300005,,,
,ELECTROCHEM,1300004,,,
,ELECTROCHEM,1300004,,,
,ELECTROCHEM,1300003,,,
,ELECTROCHEM,1300002,,,
,ELECTROCHEM,1300001,,,
,ELECTROCHEM,1300001,,,
,ELECTROCHEM,1300001,,,
,TELEDYNE BENTHOS,64832,,,
,TELEDYNE BENTHOS,64831,,,
,TELEDYNE BENTHOS,64775,,,
,TELEDYNE BENTHOS,64774,,,
,TELEDYNE BENTHOS,64773,,,
,TELEDYNE BENTHOS,64772,,,
,TELEDYNE BENTHOS,64771,,,
,TELEDYNE BENTHOS,64770,,,
,,63846,20140709,,
,,63771,20140625,,
,TELEDYNE BENTHOS,62504,,,
,TELEDYNE BENTHOS,62497,,,
,TELEDYNE BENTHOS,62496,,,
,TELEDYNE BENTHOS,62495,,,
,TELEDYNE BENTHOS,62494,,,
,TELEDYNE BENTHOS,62491,,,
,TELEDYNE BENTHOS,62490,,,
,TELEDYNE BENTHOS,62489,,,
,TELEDYNE BENTHOS,60639,,,
,TELEDYNE BENTHOS,60634,,,
,TELEDYNE BENTHOS,60633,,,
,TELEDYNE BENTHOS,59360,,,
,TELEDYNE BENTHOS,59359,,,
,TELEDYNE BENTHOS,59358,,,
,TELEDYNE BENTHOS,44389,,,
,Teledyne RDI,21476,,,
,SEA-BIRD ELECTRONICS,12638,,,
,SEA-BIRD ELECTRONICS,12618,,,
,SEA-BIRD ELECTRONICS,12609,,,
,SEA-BIRD ELECTRONICS,12608,,,
,SEA-BIRD ELECTRONICS,12588,,,
,SEA-BIRD ELECTRONICS,12587,,,
,SEA-BIRD ELECTRONICS,12584,,,
,SIO MACHINE SHOP,12372,,,
,SIO MACHINE SHOP,12371,,,
,SIO MACHINE SHOP,12368,,,
,SIO MACHINE SHOP,12365,,,
,SEA-BIRD ELECTRONICS,11704,20140221,,
,SEA-BIRD ELECTRONICS,11703,20140221,,
,SIO MACHINE SHOP,11690,,,
,SEA-BIRD ELECTRONICS,11683,20140221,,
,SEA-BIRD ELECTRONICS,11682,20140221,,
,SEA-BIRD ELECTRONICS,11681,20140221,,
,SEA-BIRD ELECTRONICS,11680,20140221,,
,SEA-BIRD ELECTRONICS,11654,20140221,,
,SEA-BIRD ELECTRONICS,11653,20140221,,
,SEA-BIRD ELECTRONICS,11652,20140221,,
,SEA-BIRD ELECTRONICS,11651,20140221,,
,SEA-BIRD ELECTRONICS,11650,20140221,,
,SEA-BIRD ELECTRONICS,11649,20140221,,
,SEA-BIRD ELECTRONICS,11648,20140221,,
,SEA-BIRD ELECTRONICS,11647,20140221,,
,SEA-BIRD ELECTRONICS,11646,20140221,,
,SEA-BIRD ELECTRONICS,11645,20140221,,
,SEA-BIRD ELECTRONICS,11644,20140221,,
,SEA-BIRD ELECTRONICS,11643,20140221,,
,SEA-BIRD ELECTRONICS,11642,20140221,,
,SEA-BIRD ELECTRONICS,11641,20140221,,
,SEA-BIRD ELECTRONICS,11640,20140221,,
,SEA-BIRD ELECTRONICS,11639,20140221,,
,SEA-BIRD ELECTRONICS,11638,20140221,,
,SEA-BIRD ELECTRONICS,11637,20140221,,
,XEOS TECHNOLOGIES,450,,,
,XEOS TECHNOLOGIES,449,,,
,XEOS TECHNOLOGIES,448,,,
,XEOS TECHNOLOGIES,447,,,
,XEOS TECHNOLOGIES,446,,,
,XEOS TECHNOLOGIES,445,,,
,XEOS TECHNOLOGIES,444,,,
,XEOS TECHNOLOGIES,443,,,
,XEOS TECHNOLOGIES,442,,,
,XEOS TECHNOLOGIES,441,,,
,XEOS TECHNOLOGIES,333,,,
,XEOS TECHNOLOGIES,329,,,
,XEOS TECHNOLOGIES,271,,,
,XEOS TECHNOLOGIES,270,,,
,XEOS TECHNOLOGIES,269,,,
,XEOS TECHNOLOGIES,268,,,
,XEOS TECHNOLOGIES,267,,,
,XEOS TECHNOLOGIES,266,,,
,XEOS TECHNOLOGIES,265,,,
,XEOS TECHNOLOGIES,264,,,
,XEOS TECHNOLOGIES,263,,,
,XEOS TECHNOLOGIES,262,,,
,XEOS TECHNOLOGIES,200,,,
,SIO MACHINE SHOP,17,,,
,SIO MACHINE SHOP,16,,,
,SIO MACHINE SHOP,15,,,
,SIO MACHINE SHOP,14,,,
,SIO MACHINE SHOP,13,,,
,SIO MACHINE SHOP,12,,,
,SIO MACHINE SHOP,11,,,
,SIO MACHINE SHOP,10,,,
,SIO MACHINE SHOP,9,,,
,SIO MACHINE SHOP,9,20140415,,
,SIO MACHINE SHOP,8,,,
,SIO MACHINE SHOP,8,20140415,,
,SIO MACHINE SHOP,7,20140415,,
,SIO MACHINE SHOP,6,20140415,,
,SIO MACHINE SHOP,5,20140415,,
,SIO MACHINE SHOP,4,20140415,,
,FLOTEC,2,20140320,,
,FLOTEC,2,,,
,FLOTEC,2,,,
,FLOTEC,1,20140320,,
,FLOTEC,1,,,
,FLOTEC,1,,,
,DELL ,,,,
,,0,,,
,,4,,,
,,6,,,
,,8,,,
,,CG-SIO-0009,,,
,,12,,,
,,0,,,
,,0,,,
,,3,,,
,,201,,,
,,CG-SIO-0007,,,
,,0,,,
,,0,,,
,,0,,,
,,0,,,
,,13992,,,
,,12365 ID 01,,,
,,12372 ID 01,,,
,,13286 / 14,,,
,,13991 / 28,,,
,,13997 / 06,,,
,,70001779,,,
,,,,,
,,16,,,
,,17,,,
,,23,,,
,,8,,,
,,23,,,
,,11690,,,
,,12368,,,
,,13277 / 1,,,
,,13280 / 9,,,
,,13994 / 21,,,
,,13989 / 25,,,
,,13995 / 20,,,
,,13998 / 26,,,
,,13993 / 24,,,
,,13988/18,,,
,,34635,,,
,,34637,,,
,,65633,,,
,,65632,,,
,,165,,,
,,153,,,
,,262,,,
,,263,,,
,,265,,,
,,268,,,
,,270,,,
,,271,,,
,,324,,,
,,333,,,
,,359,,,
,,360,,,
,,443,,,
,,446,,,
,,448,,,
,,449,,,
,,511,,,
,,594,,,
,,595,,,
,,596,,,
,,597,,,
,,598,,,
,,599,,,
,,601,,,
,,602,,,
,,603,,,
,,605,,,
,,609,,,
,,12371 ID 02,,,
,,143,,,
,,144,,,
,,196,,,
,,200,,,
,,202,,,
,,203,,,
,,221,,,
,,222,,,
,,228,,,
,,264,,,
,,266,,,
,,267,,,
,,269,,,
,,319,,,
,,320,,,
,,321,,,
,,323,,,
,,324,,,
,,325,,,
,,326,,,
,,327,,,
,,328,,,
,,300234061157400,,,
,,441,,,
,,442,,,
,,444,,,
,,445,,,
,,447,,,
,,450,,,
,,600,,,
,,768950,,,
,,1726780,,,
,,12094780,,,
,,60546880,,,
,,60641300,,,
,,60646500,,,
,,60646600,,,
,,60647160,,,
,,60647190,,,
,,60967000,,,
,,61850550,,,
,,300234061151420,,,
,,300234061153420,,,
,,300234061155390,,,
,,300234061156410,,,
,,300234061157330,,,
,,300234061157390,,,
,,300234061159400,,,
,,300234061720790,,,
,,300234061858530,,,
,,300234061859530,,,
,,300234061950190,,,
,,300234061959150,,,
,,300234062020470,,,
,,300234062025450,,,
,,300234061476300,,,
,,300234061858540,,,
,,300234062024420,,,
,,300234062024460,,,
,,300234062026470,,,
,,300234062027460,,,
,,300234062028420,,,
N00001,,93,,,
N00002,,43-0209,,,
N00003,,830,,,
N00004,,35978,,,
N00005,,20436,,,
N00006,,100012,,,
N00007,,70001223,,,
N00008,,106,,,
N00009,,43-2397,,,
N00010,,969,,,
N00011,,35980,,,
N00012,,20423,,,
N00013,,100003,,,
N00014,,70001654,,,
N00020,,100022,,,
N00022,,111,,,
N00023,,43-2497,,,
N00024,,1029,,,
N00025,,24112,,,
N00026,,20437,,,
N00027,,100015,,,
N00028,,70001772,,,
N00030,,43-2978,,,
N00036,,113,,,
N00037,,43-2499,,,
N00038,,1031,,,
N00039,,37377,,,
N00040,,20477,,,
N00041,,100013,,,
N00042,,70001764,,,
N00050,,110,,,
N00051,,43-2496,,,
N00052,,1030,,,
N00053,,37323,,,
N00054,,20438,,,
N00055,,100014,,,
N00056,,70001770,,,
N00057,,114,,,
N00058,,43-2500,,,
N00059,,1033,,,
N00060,,37328,,,
N00061,,20449,,,
N00062,,100011,,,
N00064,,112,,,
N00065,,43-2498,,,
N00066,,1032,,,
N00067,,37383,,,
N00068,,20448,,,
N00069,,100017,,,
N00070,,70001774,,,
N00071,,114,,,
N00072,,43-2500,,,
N00073,,1033,,,
N00074,,37379,,,
N00075,,20449,,,
N00076,,100011,,,
N00077,,70001771,,,
N00078,,124,,,
N00079,,43-2708,,,
N00080,,1117,,,
N00081,,27203,,,
N00082,,20464,,,
N00083,,100035,,,
N00084,,70001983,,,
N00085,,125,,,
N00086,,43-2724,,,
N00087,,1119,,,
N00088,,27200,,,
N00089,,20465,,,
N00090,,100037,,,
N00091,,70007983,,,
N00092,,126,,,
N00093,,43-2725,,,
N00094,,1118,,,
N00095,,27202,,,
N00096,,20468,,,
N00097,,100036,,,
N00098,,70001987,,,
N00099,,127,,,
N00100,,43-2726,,,
N00101,,1100,,WHOI,
N00102,,27204,,,
N00103,,20467,,WHOI,
N00104,,100033,,WHOI,
N00105,,70001991,,WHOI,
N00106,,128,,WHOI,
N00107,,43-2628,,WHOI,
N00108,,1101,,,
N00109,,27201,,,
N00110,,20466,,,
N00111,,100034,,,
N00112,,70001990,,,
N00113,,131,,,
N00114,,1476,,,
N00115,,3280,,,
N00116,,1109-ML13104-01D,,WHOI,117292
N00127,,135,,,
N00128,,1473,,,
N00129,,3279,,,
N00130,,1110-ML13104-04D,,,
N00117,,648877,,,
N00118,,2819,,,
N00119,,9083,,,
N00120,,145,,,
N00121,,50157,,WHOI,117292
N00122,,643111,,,
N00123,,2809,,,
N00124,,9029,,,
N00125,,105,,,
N00126,,50151,,,
N00015,,643106,,,
N00016,,2858,,,
N00017,,9030,,,
N00018,,117,,,
N00019,,50152,,,
N00031,,648875,,,
N00032,,2813,,,
N00033,,9037,,,
N00034,,123,,,
N00035,,50154,,,
N00043,,649982,,,
N00044,,3116,,,
N00045,,9057,,,
N00046,,178,,,
N00047,,50158,,,
N00131,,62598,,,
N00132,,2812,,,
N00133,,9036,,,
N00134,,142,,,
N00135,,50153,,,
N00136,,654587,,,
N00137,,3190,,,
N00138,,9087,,,
N00139,,173,,,
N00140,,50165,,,
N00141,,649016,,,
N00142,,2818,,,
N00143,,9082,,,
N00144,,170,,,
N00145,,50156,,,
N00146,,649015,,,
N00147,,2817,,,
N00148,,9081,,,
N00149,,171,,,
N00150,,50155,,,
N00151,,649696,,,
N00152,,3130,,,
N00153,,9055,,,
N00154,,189,,,
N00155,,50159,,,
N00156,,654584,,,
N00157,,3206,,,
N00158,,9088,,,
N00159,,192,,,
N00160,,50166,,,
N00161,,654585,,,
N00162,,3207,,,
N00163,,9089,,,
N00164,,193,,,
N00165,,50167,,,
N00300,,642931,,,
N00301,,2760,,,
N00302,,9014,,WHOI,116995
N00303,,26,,,
N00304,,50145,,,
N00305,,642931,,,
N00306,,2760,,,
N00307,,9014,,,
N00308,,26,,,
N00309,,50145,,,
N00310,,642443,,,
N00311,,2762,,,
N00312,,9023,,,
N00313,,29,,,
N00314,,50147,,,
N00315,,643105,,,
N00316,,2786,,,
N00317,,9024,,,
N00318,,19,,,
N00319,,50148,,,
N00320,,643473,,,
N00321,,2806,,,
N00322,,9026,,,
N00323,,30,,,
N00324,,50149,,,
N00325,,643474,,,
N00326,,2807,,,
N00327,,9027,,,
N00328,,100,,,
N00329,,50150,,,
N00330,,649697,,,
N00331,,3131,,,
N00332,,9056,,,
N00333,,190,,,
N00334,,50160,,,
N00335,,648292,,,
N00336,,3185,,,
N00337,,9059,,,
N00338,,191,,,
N00339,,50161,,,
N00340,,650865,,,
N00341,,3188,,,
N00342,,9060,,,
N00343,,194,,,
N00344,,50162,,,
N00345,,650864,,,
N00346,,3189,,,
N00347,,9085,,,
N00348,,195,,,
N00349,,50163,,,
N00350,,652696,,,
N00351,,3186,,,
N00352,,9086,,,
N00353,,176,,,
N00354,,50164,,,
N00401,,3554,,,
N00402,,9214,,,
N00403,,348,,,
N00404,,3578,,,
N00405,,9209,,,
N00406,,325,,,
N00407,,3553,,,
N00408,,9211,,,
N00409,,347,,,
N00410,,3577,,,
N00411,,9207,,,
N00412,,337,,,
N00413,NORTEK,AQD 11398,20130917,,
N00414,NORTEK,AQD 11380,20130917,,
N00415,Kongsberg Underwater Technology Inc,55075,N/A,,
N00416,TELEDYNE RDI,21524,20140506,,
N00418,NORTEK,AQD 11405,20130917,,
N00420,SEA-BIRD ELECTRONICS,16-50014,20140224,,
N00421,NORTEK,AQD 11768,20130917,,
N00500,SEA-BIRD ELECTRONICS,37-12569,20141014,,
N00503,NORTEK,AQD 12198,20150604,,
N00504,Aanderaa Instruments,457,20150320,,
N00505,Aanderaa Instruments,456,20150320,,
N00506,Sunburst Sensors,C0100,20141117,,
N00507,Nortek USA,AQD 11669,,,
N00508,Nortek USA,AQD 11964,,,
N00509,Nortek USA,AQD 11967,,,
N00510,Nortek USA,AQD 11970,,,
N00511,Nortek USA,AQD 12195,,,
N00512,Nortek USA,AQD 12236,,,
N00513,Nortek USA,AQD 12663,,,
N00514,Nortek USA,AQD 12673,,,
N00515,Sunburst Sensors,P0174,20150518,,
N00516,Nortek USA,AQD 11973,,,
N00517,Nortek USA,AQD 11974,,,
N00518,Nortek USA,AQD 11976,,,
N00519,Nortek USA,AQD 11981,,,
N00520,Nortek USA,AQD 11973,,,
N00521,Nortek USA,AQD 11974,,,
N00522,Nortek USA,AQD 11976,,,
N00523,Nortek USA,AQD 11981,,,
N00524,Sunburst Sensors,P0173,20150518,,
N00525,,9172,,,
N00526,,341,,,
N00527,,3528,,,
N00528,,9195,,,
N00529,,324,,,
N00530,,FLBBSLC-3550,,,
N00531,,9175,,,
N00532,,338,,,
N00533,,FLBBSLC-3552,,,
N00534,,9196,,,
N00535,,322,,,
N00536,,FLBBCDSLC-3549,,,
N00537,,9173,,,
N00538,,339,,,
N00539,,FLBBCDSLC-3540,,,
N00540,,9209,,,
N00541,,325,,,
N00542,,FLBBCDSLC-3578,,,
N00543,,9258,,,
N00544,,401,,,
N00545,,350,,,
N00546,,3777,,,
N00547,,1240,,,
N00548,,50193,,,
N00166,,129,,,
N00167,,1475,,,
N00168,,3278,,,
N00169,,1117-ML13104-04D,,,
N00170,,97,,,
N00171,,1106,,,
N00172,,2350,,,
N00173,,1025-ML12774-01,,,
,,,,,
N00200,WHOI,CP02PMUO-00004,,,
N00201,WHOI,CP01CNSM-00002,,,
N00202,WHOI,CP04OSSM-00001,,,
N00203,WHOI,CP04OSSM-00002,,,
N00204,WHOI,CP02PMUI-00003,,,
N00205,WHOI,CP04ISSM-00001,,,
N00206,WHOI,CP01CNSM-00003,,,
N00211,WHOI,CE04SHSM-00001,,,
N00212,WHOI,CE04OSSM-00001,,,
N00213,WHOI,CE07SHSM-00001,,,
N00214,WHOI,CE09OSPM-00003,,,
N00215,WHOI,CE09OSSM-00001,,,
N00216,WHOI,GA01SUMO-00001,,,
N00217,WHOI,GA02HYPM-00001,,,
N00218,WHOI,GA03FLMA-00001,,,
N00219,WHOI,GA03FLMB-00001,,,
N00220,WHOI,GI01SUMO-00001,,,
N00221,WHOI,GI01SUMO-00002,,,
N00222,WHOI,GI02HYPM-00001,,,
N00223,WHOI,GI02HYPM-00002,,,
N00224,WHOI,GI03FLMA-00001,,,
N00225,WHOI,GI03FLMA-00002,,,
N00226,WHOI,GI03FLMB-00001,,,
N00227,WHOI,GI03FLMB-00002,,,
N00228,TELEDYNE WEBB RESEARCH,528,,,
