ASSET_UID,LEGACY_ASSET_UID,TYPE,Mobile,DESCRIPTION OF EQUIPMENT,MIO_Inventory_Description,Manufacturer,Model,Manufacturer's Serial No./Other Identifier,Firmware Version,ACQUISITION DATE,ORIGINAL COST,comments,MIO
CGINS-PHSENE-P0138,A00916,Sensor,0,Seawater pH: PHSEN Series E,PHSEN SERIES E (SAMI-PH),Sunburst Sensors,SAMI-pH,P0138,,20140730,18942.8,,
CGINS-PHSENE-P0139,A00898,Sensor,0,Seawater pH: PHSEN Series E,PHSEN SERIES E (SAMI-PH),Sunburst Sensors,SAMI-pH,P0139,,20140709,18942.8,,
CGINS-PHSENE-P0140,A00917,Sensor,0,Seawater pH: PHSEN Series E,PHSEN SERIES E (SAMI-PH),Sunburst Sensors,SAMI-pH,P0140,,20140801,18942.8,,
CGINS-PHSENE-P0146,A01043,Sensor,0,Seawater pH: PHSEN Series E,PHSEN SERIES E (SAMI-PH),Sunburst Sensors,SAMI-pH,P0146,,20140919,18942.8,,
CGINS-PHSENE-P0171,A01699,Sensor,0,Seawater pH: PHSEN Series E,PHSEN (SERIES E),Sunburst Sensors,SAMI-pH,P0171,,20150810,19510.5,,
CGINS-PHSENE-P0172,A01700,Sensor,0,Seawater pH: PHSEN Series E,PHSEN (SERIES E),Sunburst Sensors,SAMI-pH,P0172,,20150810,19510.5,,
CGINS-PHSENE-P0176,A01736,Sensor,0,Seawater pH: PHSEN Series E,PHSEN SERIES E,Sunburst Sensors,SAMI-pH,P0176,,20150831,19510.5,,
CGINS-PHSENE-P0177,A01737,Sensor,0,Seawater pH: PHSEN Series E,PHSEN SERIES E,Sunburst Sensors,SAMI-pH,P0177,,20150831,19510.5,,
CGINS-PHSENE-P0178,,Sensor,0,Seawater pH: PHSEN Series E,PHSEN SERIES E,Sunburst Sensors,SAMI-pH,P0178,,,,,
CGINS-PHSENE-P0179,,Sensor,0,Seawater pH: PHSEN Series E,PHSEN SERIES E,Sunburst Sensors,SAMI-pH,P0179,,,,,
CGINS-PHSENF-P0079,A00160,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0079,,20130115,18947,,
CGINS-PHSENF-P0080,A00161,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0080,,20130115,18947,,
CGINS-PHSENF-P0081,A00162,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0081,,20130115,18947,,
CGINS-PHSENF-P0102,A01501,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0102,,20131007,18128.95,,
CGINS-PHSENF-P0103,A01502,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0103,,20131007,18128.95,,
CGINS-PHSENF-P0104,A00468,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0104,,20131009,5375,,
CGINS-PHSENF-P0105,A00490,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0105,,20131022,18128.95,,
CGINS-PHSENF-P0141,N00501,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0141,,20140722,18128.95,,
CGINS-PHSENF-P0142,A00971,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0142,,20140811,18965.62,,
CGINS-PHSENF-P0143,A00972,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0143,,20140811,18965.62,,
CGINS-PHSENF-P0144,A00973,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0144,,20140811,18965.62,,
CGINS-PHSENF-P0147,A01500,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F,Sunburst Sensors,SAMI-pH,P0147,,20150513,18195.2,,
CGINS-PHSENF-P0173,A01641,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0173,,20150730,18827.5,,
CGINS-PHSENF-P0174,A01642,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F (SAMI-PH),Sunburst Sensors,SAMI-pH,P0174,,20150730,18827.5,,
CGINS-PHSENF-P0180,A01713,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F,Sunburst Sensors,SAMI-pH,P0180,,20150818,18827.5,,
CGINS-PHSENF-P0181,A01714,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F,Sunburst Sensors,SAMI-pH,P0181,,20150818,18827.5,,
CGINS-PHSENF-P0182,A01715,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F,Sunburst Sensors,SAMI-pH,P0182,,20150818,18827.5,,
CGINS-PHSENF-P0183,A01716,Sensor,0,Seawater pH: PHSEN Series F,PHSEN SERIES F,Sunburst Sensors,SAMI-pH,P0183,,20150818,18827.5,,
CGINS-PRESFA-01328,A00052,Sensor,0,Seafloor Pressure: PRESF Series A,PRESF SERIES B (26 PLUS),Sea-Bird Electronics,SBE 26plus,26P-1328,,20120405,13450,,
CGINS-PRESFA-01351,A00248,Sensor,0,Seafloor Pressure: PRESF Series A,PRESF SERIES A (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1351,,20130123,13450,,
CGINS-PRESFA-01382,A01011,Sensor,0,Seafloor Pressure: PRESF Series A,PRESF SERIES A (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1382,,20130123,13850,,
CGINS-PRESFA-01383,A01014,Sensor,0,Seafloor Pressure: PRESF Series A,PRESF SERIES A (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1383,,20130123,13850,,
CGINS-PRESFA-01391,N00674,Sensor,0,Seafloor Pressure: PRESF Series A,PRESF SERIES A (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1391,,,14300,,
CGINS-PRESFB-01329,A00051,Sensor,0,Seafloor Pressure: PRESF Series B,PRESF SERIES B (26PLUS),Sea-Bird Electronics,SBE 26plus,26P64515-1329,,20120405,13450,,
CGINS-PRESFB-01352,A00165,Sensor,0,Seafloor Pressure: PRESF Series B,PRESF SERIES B (26PLUS),Sea-Bird Electronics,SBE 26plus,26P71826-1352,,20130124,13450,,
CGINS-PRESFB-01384,A01012,Sensor,0,Seafloor Pressure: PRESF Series B,PRESF SERIES B (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1384,,20130123,13850,,
CGINS-PRESFB-01386,A00813,Sensor,0,Seafloor Pressure: PRESF Series B,PRESF SERIES B (26PLUS),Sea-Bird Electronics,SBE 26plus,26P76848-1386,7.2,20150604,13850,,
CGINS-PRESFB-01387,A00761,Sensor,0,Seafloor Pressure: PRESF Series B,PRESF SERIES B (26PLUS),Sea-Bird Electronics,SBE 26plus,26P76848-1387,7.2,20140313,13850,,
CGINS-PRESFB-01392,A01141,Sensor,0,Seafloor Pressure: PRESF Series B,PRESF SERIES B (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1392,,20141024,14300,,
CGINS-PRESFB-01396,N00680,Sensor,0,Seafloor Pressure: PRESF Series B,PRESF SERIES B (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1396,,,14300,,
CGINS-PRESFB-01397,,Sensor,0,Seafloor Pressure: PRESF Series B,PRESF SERIES B (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1397,,,14300,,
CGINS-PRESFB-01400,A01187,Sensor,0,Seafloor Pressure: PRESF Series B,PRESF SERIES B (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1400,,20150604,14300,,
CGINS-PRESFC-01385,A01013,Sensor,0,Seafloor Pressure: PRESF Series C,PRESF SERIES C (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1385,,20130123,13850,,
CGINS-PRESFC-01388,A00762,Sensor,0,Seafloor Pressure: PRESF Series C,PRESF SERIES C (26PLUS),Sea-Bird Electronics,SBE 26plus,26P76848-1388,7.2,20150604,13850,,
CGINS-PRESFC-01398,N00683,Sensor,0,Seafloor Pressure: PRESF Series C,PRESF SERIES C (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1398,,,14300,,
CGINS-PRESFC-01399,,Sensor,0,Seafloor Pressure: PRESF Series C,PRESF SERIES C (26PLUS),Sea-Bird Electronics,SBE 26plus,26P-1399,,,14300,,
CGINS-PRESFC-01400,,Sensor,0,Seafloor Pressure: PRESF Series C,PRESF SERIES C (26PLUS),Sea-Bird Electronics,SBE 26plus,26-1400,,,,,
CGINS-PRESFC-01401,A01188,Sensor,0,Seafloor Pressure: PRESF Series C,PRESF SERIES C (26PLUS),Sea-Bird Electronics,SBE 26plus,26-1401,,20141209,14300,,
CGINS-SPKIRB-00229,A00092,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),229,3.0A,20121119,12682,,
CGINS-SPKIRB-00230,A00093,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),230,3.0A,20121119,12682,,
CGINS-SPKIRB-00231,A00094,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),231,,20121119,12682,,
CGINS-SPKIRB-00232,A00095,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),232,,20121119,12682,,
CGINS-SPKIRB-00238,A00405,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),238,3.0A,20130905,12682,,
CGINS-SPKIRB-00239,A00406,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),239,3.0A,20130905,12682,,
CGINS-SPKIRB-00240,A00407,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),240,3.0A,20130905,12682,,
CGINS-SPKIRB-00241,A00434,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),241,,20130913,12682,,
CGINS-SPKIRB-00242,A00435,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),242,,20130913,12682,,
CGINS-SPKIRB-00243,A00436,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),243,,20130913,12682,,
CGINS-SPKIRB-00248,A00663,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),248,,20140128,13316.36,,
CGINS-SPKIRB-00249,A00664,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),249,,20140128,13316.36,,
CGINS-SPKIRB-00250,A00665,Sensor,0,Spectral Irradiance: SPKIR Series B,SPKIR SERIES B (OCR507-ICSW),Satlantic,OCR507 ICSW w/ Bioshutter II (Midrange),250,,20140128,13316.36,,
